"Id","Name","WebUrl","EmbedUrl","DatasetId"
"3004d409-3754-4bed-abbd-3fb87c7a218a","DEMO Scrolling","https://app.powerbi.com/groups/ce2add18-2bb1-4b74-9ca3-e4f2afaea61c/reports/3004d409-3754-4bed-abbd-3fb87c7a218a","https://app.powerbi.com/reportEmbed?reportId=3004d409-3754-4bed-abbd-3fb87c7a218a&groupId=ce2add18-2bb1-4b74-9ca3-e4f2afaea61c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLU5PUlRILUVVUk9QRS1FLVBSSU1BUlktcmVkaXJlY3QuYW5hbHlzaXMud2luZG93cy5uZXQiLCJlbWJlZEZlYXR1cmVzIjp7Im1vZGVybkVtYmVkIjp0cnVlLCJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","d3a22c34-3b7c-43b8-b8ea-61274e0f3877"
"ddd0b7d0-b619-4ab9-b4be-3ffa88195bb9","DEMO Table","https://app.powerbi.com/groups/ce2add18-2bb1-4b74-9ca3-e4f2afaea61c/reports/ddd0b7d0-b619-4ab9-b4be-3ffa88195bb9","https://app.powerbi.com/reportEmbed?reportId=ddd0b7d0-b619-4ab9-b4be-3ffa88195bb9&groupId=ce2add18-2bb1-4b74-9ca3-e4f2afaea61c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLU5PUlRILUVVUk9QRS1FLVBSSU1BUlktcmVkaXJlY3QuYW5hbHlzaXMud2luZG93cy5uZXQiLCJlbWJlZEZlYXR1cmVzIjp7Im1vZGVybkVtYmVkIjp0cnVlLCJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","55d6ac6c-bc35-4a0d-87b4-05b5249aefd6"
"f3486b47-8a07-404b-a885-006ddaad36fd","DENEB_scatter_challenge","https://app.powerbi.com/groups/ce2add18-2bb1-4b74-9ca3-e4f2afaea61c/reports/f3486b47-8a07-404b-a885-006ddaad36fd","https://app.powerbi.com/reportEmbed?reportId=f3486b47-8a07-404b-a885-006ddaad36fd&groupId=ce2add18-2bb1-4b74-9ca3-e4f2afaea61c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLU5PUlRILUVVUk9QRS1FLVBSSU1BUlktcmVkaXJlY3QuYW5hbHlzaXMud2luZG93cy5uZXQiLCJlbWJlZEZlYXR1cmVzIjp7Im1vZGVybkVtYmVkIjp0cnVlLCJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","4edd0a84-62d1-4bc5-a1c4-5d0d5af65711"
"fbb75528-0e73-4ff9-b0b6-e2993c2e31ed","DENEB_MultipleCharts_FieldParameter","https://app.powerbi.com/groups/ce2add18-2bb1-4b74-9ca3-e4f2afaea61c/reports/fbb75528-0e73-4ff9-b0b6-e2993c2e31ed","https://app.powerbi.com/reportEmbed?reportId=fbb75528-0e73-4ff9-b0b6-e2993c2e31ed&groupId=ce2add18-2bb1-4b74-9ca3-e4f2afaea61c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLU5PUlRILUVVUk9QRS1FLVBSSU1BUlktcmVkaXJlY3QuYW5hbHlzaXMud2luZG93cy5uZXQiLCJlbWJlZEZlYXR1cmVzIjp7Im1vZGVybkVtYmVkIjp0cnVlLCJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","e1b92a2e-cc74-448c-b518-167e8f467fdb"
"d9063d33-44e9-4b7e-84c7-c34e05e4ebb6","DENEB___Network_Diagram_anello","https://app.powerbi.com/groups/ce2add18-2bb1-4b74-9ca3-e4f2afaea61c/reports/d9063d33-44e9-4b7e-84c7-c34e05e4ebb6","https://app.powerbi.com/reportEmbed?reportId=d9063d33-44e9-4b7e-84c7-c34e05e4ebb6&groupId=ce2add18-2bb1-4b74-9ca3-e4f2afaea61c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLU5PUlRILUVVUk9QRS1FLVBSSU1BUlktcmVkaXJlY3QuYW5hbHlzaXMud2luZG93cy5uZXQiLCJlbWJlZEZlYXR1cmVzIjp7Im1vZGVybkVtYmVkIjp0cnVlLCJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","f631522e-0bfe-4c5c-89da-2851f090dcb5"
